loan_id,borrower_id,borrower_name,co_borrower_name,loan_type,loan_purpose,property_state,property_zip,servicer_name,original_principal,current_balance,interest_rate,monthly_payment,origination_date,maturity_date,last_payment_date,next_payment_date,payment_status,days_past_due,document_status,lien_position
L003142,B3253,John Thomas,,FHA,HOME_EQUITY,SC,74295,Quicken Loans,520225.00,414505.53,5.907,2816.89,2015-12-14,2045-12-14,2022-01-25,2022-02-24,DELINQUENT,53,COMPLETE,SECOND
L004394,B8411,Susan Martinez,Lisa Martin,USDA,REFINANCE,AZ,31900,Wells Fargo Home Mortgage,290553.00,160046.74,3.453,919.67,2013-04-06,2028-04-06,2016-01-24,2016-02-23,DELINQUENT,87,COMPLETE,FIRST
L005598,B5000,Patricia Davis,,FHA,CONSTRUCTION,ME,71885,Caliber Home Loans,785973.00,0.00,3.579,2578.58,2010-08-24,2025-08-24,2012-07-11,2012-08-10,PAID_OFF,0,COMPLETE,FIRST
L004261,B3968,Thomas Jones,Charles Hernandez,JUMBO,CASH_OUT_REFINANCE,NE,66358,PHH Mortgage,175654.00,55157.77,5.344,860.47,2013-07-22,2033-07-22,2022-11-13,2022-12-13,CURRENT,0,COMPLETE,SECOND
L009924,B7816,Susan Smith,,FIXED,REFINANCE,WY,94574,Bank of America,107280.00,0.00,5.053,496.91,2013-12-12,2043-12-12,2014-10-29,2014-11-28,PAID_OFF,0,COMPLETE,FIRST
L001219,B4689,John Johnson,Susan Anderson,VA,PURCHASE,HI,24879,SunTrust Mortgage,231773.00,68627.84,7.893,1676.94,2017-10-25,2032-10-25,2020-09-01,2020-10-01,CURRENT,0,COMPLETE,FIRST
L002003,B5479,Charles Lee,,CONVENTIONAL,PURCHASE,AR,12054,JPMorgan Chase Bank,206169.00,0.00,8.26,1561.04,2012-10-29,2032-10-29,2016-04-12,2016-05-12,PAID_OFF,0,COMPLETE,SECOND
L006672,B9599,Barbara Thomas,James Thomas,CONVENTIONAL,HOME_EQUITY,SD,15915,JPMorgan Chase Bank,759977.00,0.00,7.285,5075.06,2017-05-08,2047-05-08,2022-08-09,2022-09-08,PAID_OFF,0,COMPLETE,FIRST
L003848,B9094,Richard White,Richard Williams,CONVENTIONAL,CASH_OUT_REFINANCE,IA,84903,Flagstar Bank,332608.00,0.00,5.827,1776.60,2018-10-17,2048-10-17,2025-02-12,2025-03-14,PAID_OFF,0,MISSING,FIRST
L008395,B4201,Michael Martin,,ARM,CASH_OUT_REFINANCE,FL,42671,JPMorgan Chase Bank,587824.00,349421.29,7.081,3815.52,2020-02-14,2040-02-14,2030-10-25,2030-11-24,CURRENT,0,COMPLETE,SECOND
L004930,B5750,Charles Moore,,USDA,PURCHASE,IL,49603,Caliber Home Loans,646991.00,517620.04,6.277,3722.73,2011-01-23,2026-01-23,2019-05-22,2019-06-21,DELINQUENT,53,COMPLETE,SECOND
L008294,B3289,William Martinez,,CONVENTIONAL,HOME_EQUITY,AR,79553,Caliber Home Loans,576919.00,255771.50,5.988,3166.71,2011-02-02,2021-02-02,2011-12-23,2012-01-22,DELINQUENT,44,INCOMPLETE,FIRST
L006331,B1398,William Taylor,,FIXED,PURCHASE,FL,26094,SunTrust Mortgage,108597.00,46882.14,5.214,519.04,2017-05-18,2037-05-18,2017-12-03,2018-01-02,CURRENT,0,INCOMPLETE,SECOND
L009520,B5806,Barbara Taylor,Jessica Smith,FIXED,HOME_EQUITY,NE,62334,SunTrust Mortgage,793042.00,642984.08,6.372,4632.16,2011-01-08,2021-01-08,2019-11-22,2019-12-22,DELINQUENT,38,INCOMPLETE,FIRST
L004084,B6261,Linda Lee,Patricia Lee,JUMBO,CONSTRUCTION,MA,64142,Freedom Mortgage,778574.00,337657.76,3.906,2787.68,2022-04-24,2032-04-24,2028-08-09,2028-09-08,CURRENT,0,MISSING,FIRST
L009069,B2030,Michael Lee,,VA,REFINANCE,KY,95340,Flagstar Bank,794257.00,351943.12,7.596,5530.41,2015-06-27,2030-06-27,2021-04-07,2021-05-07,DELINQUENT,54,COMPLETE,SECOND
L001604,B5951,Michael Brown,,VA,CONSTRUCTION,NH,12560,Green Tree Servicing,619214.00,459295.00,4.185,2375.46,2021-12-18,2031-12-18,2028-08-15,2028-09-14,CURRENT,0,COMPLETE,SECOND
L009456,B6876,Jennifer Moore,Barbara Miller,CONVENTIONAL,CASH_OUT_REFINANCE,CO,23327,Quicken Loans,774199.00,476985.07,6.481,4599.45,2022-12-11,2032-12-11,2025-10-10,2025-11-09,DELINQUENT,62,COMPLETE,FIRST
L008148,B2976,Karen Davis,Jennifer Jones,FIXED,CASH_OUT_REFINANCE,CT,66359,PHH Mortgage,312713.00,0.00,4.878,1398.30,2022-06-30,2032-06-30,2025-04-13,2025-05-13,PAID_OFF,0,COMPLETE,SECOND
L000494,B8651,Joseph Martinez,,CONVENTIONAL,PURCHASE,CA,34259,Caliber Home Loans,675999.00,0.00,5.823,3608.31,2012-06-08,2042-06-08,2014-01-01,2014-01-31,PAID_OFF,0,COMPLETE,SECOND
L006262,B3315,Robert Lee,,VA,PURCHASE,OK,31075,SunTrust Mortgage,586790.00,210364.64,2.859,1537.83,2012-01-20,2032-01-20,2018-07-15,2018-08-14,DELINQUENT,37,COMPLETE,SECOND
L006605,B9709,Sarah Taylor,Mary Moore,VA,CASH_OUT_REFINANCE,MT,33633,Green Tree Servicing,641886.00,508786.50,6.306,3710.42,2011-03-15,2021-03-15,2018-08-28,2018-09-27,DELINQUENT,57,INCOMPLETE,FIRST
L006629,B7721,Barbara Anderson,,ARM,CONSTRUCTION,WV,19557,Green Tree Servicing,503379.00,199028.21,7.363,3397.51,2013-09-15,2028-09-15,2019-03-29,2019-04-28,CURRENT,0,COMPLETE,SECOND
L004263,B3145,Joseph Wilson,,FHA,CONSTRUCTION,NM,68043,PHH Mortgage,345949.00,0.00,6.795,2154.83,2012-07-20,2042-07-20,2012-11-01,2012-12-01,PAID_OFF,0,COMPLETE,FIRST
L000174,B1750,Michael Anderson,Jessica Johnson,ARM,HOME_EQUITY,MT,26150,Citimortgage,222129.00,81341.85,5.455,1110.74,2019-03-07,2029-03-07,2024-10-26,2022-03-12,DELINQUENT,82,COMPLETE,SECOND
L008604,B1584,Karen Moore,,FHA,PURCHASE,FL,20212,Bank of America,246582.00,195968.51,3.258,736.42,2022-11-11,2052-11-11,2026-09-29,2026-10-29,CURRENT,0,COMPLETE,SECOND
L008878,B8641,David Moore,Lisa Thomas,CONVENTIONAL,REFINANCE,TX,10066,Bank of America,728298.00,0.00,3.241,2163.71,2019-04-16,2034-04-16,2027-10-04,2027-11-03,PAID_OFF,0,COMPLETE,SECOND
L003877,B8341,Barbara Wilson,,CONVENTIONAL,CASH_OUT_REFINANCE,WY,59589,PNC Bank,70508.00,24160.60,4.05,261.76,2018-05-12,2038-05-12,2018-12-15,2019-01-14,CURRENT,0,COMPLETE,FIRST
L007034,B1419,Jessica Thompson,,VA,HOME_EQUITY,MO,20435,US Bank,149441.00,69622.87,8.446,1157.00,2016-03-25,2046-03-25,2017-12-14,2018-01-13,CURRENT,0,COMPLETE,FIRST
L007695,B9140,Jessica Taylor,,CONVENTIONAL,CONSTRUCTION,WA,56307,PHH Mortgage,711375.00,408984.04,5.018,3272.21,2013-01-13,2043-01-13,2015-01-09,2015-02-08,CURRENT,0,INCOMPLETE,SECOND
L006437,B8207,Susan Williams,,CONVENTIONAL,CONSTRUCTION,KS,97432,Caliber Home Loans,270821.00,210703.59,4.087,1014.61,2013-02-28,2023-02-28,2015-09-02,2015-10-02,CURRENT,0,COMPLETE,SECOND
L007713,B9698,Michael Moore,,VA,CASH_OUT_REFINANCE,SC,20579,Green Tree Servicing,643822.00,264974.85,5.333,3147.38,2019-10-09,2049-10-09,2023-06-19,2023-07-19,CURRENT,0,COMPLETE,FIRST
L003427,B1173,Robert Martinez,Mary Anderson,USDA,CONSTRUCTION,CO,36653,JPMorgan Chase Bank,356349.00,0.00,6.347,2073.27,2019-12-22,2034-12-22,2030-06-20,2030-07-20,CLOSED,0,COMPLETE,FIRST
L007055,B4331,Sarah Jones,,JUMBO,PURCHASE,IA,42002,Citimortgage,733817.00,343660.16,7.709,5185.58,2017-03-09,2032-03-09,2022-03-23,2022-04-22,CURRENT,0,INCOMPLETE,FIRST
L007531,B6742,Robert Smith,,FHA,CONSTRUCTION,CT,40612,Citimortgage,767058.00,413071.52,3.202,2251.44,2020-07-23,2050-07-23,2023-09-04,2023-10-04,CURRENT,0,COMPLETE,FIRST
L000723,B1167,James Thomas,Joseph Jones,ARM,REFINANCE,NY,19243,Flagstar Bank,486089.00,0.00,7.441,3315.57,,2038-06-17,2027-12-28,2028-01-27,PAID_OFF,0,COMPLETE,FIRST
L003991,B3518,David Jones,,USDA,CONSTRUCTION,SC,22092,Green Tree Servicing,530980.00,0.00,3.814,1856.39,2019-08-14,2049-08-14,2021-12-23,2022-01-22,PAID_OFF,0,COMPLETE,SECOND
L000967,B9818,John Moore,Thomas Brown,FIXED,REFINANCE,GA,52788,SunTrust Mortgage,651080.00,524016.97,7.018,4188.51,2010-12-09,2020-12-09,2020-09-25,2020-10-25,CURRENT,0,COMPLETE,FIRST
L002853,B9385,Jessica Miller,,FHA,HOME_EQUITY,LA,75185,JPMorgan Chase Bank,460841.00,305102.98,6.722,2839.63,2022-11-29,2037-11-29,2024-07-31,2024-08-30,CURRENT,0,COMPLETE,FIRST
L006168,B9547,Karen Martinez,,FIXED,CASH_OUT_REFINANCE,MI,41429,JPMorgan Chase Bank,270078.00,89710.51,8.48,2099.41,2016-04-16,2031-04-16,2016-05-19,2016-06-18,CURRENT,0,INCOMPLETE,FIRST
L000547,B2731,John Wilson,,ARM,CASH_OUT_REFINANCE,WY,85660,Flagstar Bank,186378.00,0.00,3.813,651.44,2018-02-26,2048-02-26,2025-09-09,2023-05-24,PAID_OFF,0,COMPLETE,FIRST
L000789,B5972,Karen White,,FIXED,HOME_EQUITY,VT,27991,Freedom Mortgage,611293.00,451531.73,6.132,3436.08,2016-11-29,2046-11-29,2022-09-23,2022-10-23,PENDING,0,COMPLETE,SECOND
L003075,B1679,Thomas Martinez,Jennifer Miller,CONVENTIONAL,CASH_OUT_REFINANCE,IL,84366,US Bank,634292.00,354201.88,8.024,4665.43,2022-03-30,2042-03-30,2028-06-20,2028-07-20,CURRENT,0,MISSING,SECOND
L002655,B3786,John Thompson,,CONVENTIONAL,CONSTRUCTION,MS,10341,Green Tree Servicing,224381.00,84524.29,3.73,767.20,2020-06-25,2050-06-25,2031-02-27,2031-03-29,DELINQUENT,52,COMPLETE,FIRST
L003307,B3376,Joseph Jackson,Jessica Thomas,JUMBO,CASH_OUT_REFINANCE,OK,76551,PNC Bank,102841.00,65241.57,7.011,660.93,2011-03-04,2041-03-04,2018-08-22,2018-09-21,CURRENT,0,COMPLETE,SECOND
L009180,B5320,Karen Davis,Jennifer Smith,FHA,PURCHASE,MI,49443,Freedom Mortgage,198127.00,63840.52,4.15,753.71,2016-11-27,2026-11-27,2017-04-18,2017-05-18,CURRENT,0,COMPLETE,SECOND
L006050,B2217,Lisa Smith,,FIXED,HOME_EQUITY,SC,55589,Citimortgage,145742.00,0.00,6.788,906.86,2019-03-23,2049-03-23,2023-08-07,2023-09-06,PAID_OFF,0,MISSING,FIRST
L008641,B2658,Robert Brown,Charles Martin,CONVENTIONAL,HOME_EQUITY,MO,66537,Citimortgage,592734.00,380255.44,5.87,3189.40,2020-04-21,2030-04-21,2020-06-11,2020-07-11,CURRENT,0,COMPLETE,SECOND
L006880,B3835,Jessica Johnson,,JUMBO,CONSTRUCTION,SD,80597,Caliber Home Loans,489830.00,0.00,5.325,2390.98,2022-03-21,2037-03-21,2029-11-23,2029-12-23,PAID_OFF,0,COMPLETE,SECOND
L005097,B6132,Susan Hernandez,Thomas Johnson,FHA,CASH_OUT_REFINANCE,LA,62914,Freedom Mortgage,131635.00,93770.17,5.085,613.58,2020-06-21,2050-06-21,2021-01-02,2021-02-01,CURRENT,0,COMPLETE,SECOND
L007079,B6390,Susan Wilson,,FIXED,REFINANCE,TX,15879,PHH Mortgage,393558.00,110190.29,7.545,2721.95,2010-05-05,2040-05-05,2010-10-12,2010-11-11,CURRENT,0,MISSING,FIRST
L001265,B2947,Robert Miller,,FHA,CONSTRUCTION,VA,15038,Caliber Home Loans,419390.00,202169.30,7.746,2977.88,2022-10-14,2052-10-14,2028-06-15,2028-07-15,CURRENT,0,COMPLETE,SECOND
L002146,B5421,Sarah Thompson,,FIXED,PURCHASE,MD,60507,US Bank,785107.00,336607.81,7.604,5472.46,2010-12-18,2025-12-18,2012-03-25,2012-04-24,CURRENT,0,COMPLETE,SECOND
L001843,B9034,Patricia Jones,,ARM,REFINANCE,CA,99069,SunTrust Mortgage,756503.00,617421.24,3.06,2121.99,2012-06-21,2022-06-21,2018-10-08,2018-11-07,CURRENT,0,COMPLETE,FIRST
L006309,B9989,Joseph Davis,,JUMBO,HOME_EQUITY,MT,83951,Nationstar Mortgage,109870.00,69983.45,5.255,529.25,2018-03-07,2028-03-07,2022-02-15,2022-03-17,DELINQUENT,79,COMPLETE,SECOND
L006081,B1027,Susan Davis,William Hernandez,JUMBO,CASH_OUT_REFINANCE,AZ,69893,Citimortgage,730742.00,374418.93,4.615,3091.34,2015-09-26,2025-09-26,2025-06-23,2025-07-23,CURRENT,0,COMPLETE,FIRST
L005853,B3824,Joseph Johnson,Linda White,VA,REFINANCE,CA,61474,Caliber Home Loans,614663.00,0.00,7.108,4004.94,2021-07-09,2051-07-09,2024-08-31,2024-09-30,CLOSED,0,COMPLETE,SECOND
L004626,B8283,Charles Martinez,,USDA,CONSTRUCTION,NY,23971,Green Tree Servicing,754625.00,254336.78,5.746,3974.74,2011-08-10,2021-08-10,2014-06-28,2014-07-28,DELINQUENT,50,COMPLETE,SECOND
L004368,B4999,Linda Hernandez,,JUMBO,REFINANCE,VA,44650,Wells Fargo Home Mortgage,520328.00,285293.49,5.793,2763.07,2016-05-21,2026-05-21,2017-10-11,2017-11-10,CURRENT,0,MISSING,SECOND
L008583,B3733,Linda Taylor,,FHA,CASH_OUT_REFINANCE,MD,46965,Freedom Mortgage,779195.00,618296.83,3.646,2604.20,2015-02-23,2035-02-23,2021-02-28,2021-03-30,CURRENT,0,COMPLETE,SECOND
L006640,B3592,Robert Jones,James Garcia,ARM,CASH_OUT_REFINANCE,CT,89475,JPMorgan Chase Bank,290513.00,231514.01,2.639,702.78,2020-04-03,2030-04-03,2030-10-09,2030-11-08,DELINQUENT,62,COMPLETE,FIRST
L005951,B7219,Lisa Lee,,VA,REFINANCE,TX,49292,Flagstar Bank,344294.00,219840.29,6.323,1995.56,2011-01-16,2041-01-16,2016-12-11,2017-01-10,DEFAULT,286,COMPLETE,SECOND
L003233,B4804,Jennifer Miller,William Williams,VA,CASH_OUT_REFINANCE,SD,79871,PHH Mortgage,434307.00,155468.48,3.632,1445.95,2019-01-04,2034-01-04,2029-03-19,2029-04-18,CURRENT,0,MISSING,SECOND
L003302,B1342,Sarah Jones,David Jones,VA,PURCHASE,GA,61372,Green Tree Servicing,264746.00,0.00,7.269,1764.07,2017-03-08,2032-03-08,2025-12-09,2026-01-08,CLOSED,0,COMPLETE,FIRST
L008938,B9386,Robert Martin,Jennifer Anderson,FHA,PURCHASE,MD,13856,PHH Mortgage,613044.00,559536.06,5.705,3205.96,2018-05-04,2048-05-04,2025-03-29,2025-04-28,DELINQUENT,66,COMPLETE,FIRST
L001135,B4376,Michael Martin,,FIXED,CONSTRUCTION,IN,80303,JPMorgan Chase Bank,496120.00,189650.10,5.478,2491.27,2013-08-02,2043-08-02,2019-07-15,2019-08-14,CURRENT,0,COMPLETE,FIRST
L005818,B9871,Joseph Williams,,VA,CASH_OUT_REFINANCE,NV,62102,PNC Bank,519118.00,151005.66,3.145,1496.57,2017-11-08,2047-11-08,2018-12-11,2019-01-10,CURRENT,0,COMPLETE,FIRST
L001875,B4233,Joseph Hernandez,,JUMBO,CONSTRUCTION,NY,57986,SunTrust Mortgage,159472.00,75031.02,3.751,548.33,2019-03-14,2034-03-14,2029-06-24,2029-07-24,DELINQUENT,55,COMPLETE,FIRST
L005677,B8131,Robert Smith,,CONVENTIONAL,REFINANCE,VT,76147,Citimortgage,785332.00,236124.61,7.027,5058.65,2019-07-02,2039-07-02,2025-01-25,2025-02-24,DELINQUENT,59,COMPLETE,FIRST
L008825,B3269,Barbara Lee,Thomas Johnson,JUMBO,REFINANCE,DE,95601,Flagstar Bank,53703.00,38424.00,2.587,127.35,2020-02-08,2050-02-08,2023-02-20,2023-03-22,DELINQUENT,64,COMPLETE,SECOND
L001011,B2755,John Brown,,USDA,CONSTRUCTION,IA,22419,SunTrust Mortgage,94569.00,0.00,5.46,473.32,2016-12-10,2026-12-10,2024-06-29,2024-07-29,CLOSED,0,COMPLETE,FIRST
L003712,B1351,James Jones,,ARM,HOME_EQUITY,NE,22687,Flagstar Bank,443117.00,0.00,7.733,3141.07,2021-03-25,2031-03-25,2029-02-02,2029-03-04,PAID_OFF,0,COMPLETE,SECOND
L006974,B1313,David Anderson,Patricia Johnson,FHA,REFINANCE,ME,87025,Quicken Loans,462554.00,413027.69,6.46,2739.09,2018-05-30,2038-05-30,2021-02-08,2021-03-10,CURRENT,0,COMPLETE,SECOND
L008410,B8063,Barbara Smith,,JUMBO,CONSTRUCTION,NE,25629,PHH Mortgage,699329.00,0.00,3.411,2186.63,2013-12-02,2023-12-02,2022-04-23,2022-05-23,PAID_OFF,0,COMPLETE,FIRST
L009595,B5654,Richard Hernandez,,FHA,REFINANCE,NC,24121,Freedom Mortgage,495991.00,327420.95,6.202,2819.79,2017-09-17,2037-09-17,2020-09-16,2020-10-16,CURRENT,0,COMPLETE,FIRST
L005497,B8380,William Garcia,,FIXED,CASH_OUT_REFINANCE,NH,33886,Quicken Loans,230474.00,115781.72,6.328,1336.90,2014-06-17,2024-06-17,2014-08-26,2014-09-25,DEFAULT,170,COMPLETE,FIRST
L007591,B4456,Jessica Thomas,Jennifer Thomas,VA,PURCHASE,DC,59646,Flagstar Bank,85078.00,0.00,7.217,562.84,2010-04-02,2040-04-02,2013-10-21,2013-11-20,PAID_OFF,0,COMPLETE,SECOND
L003537,B3991,Michael Garcia,,FHA,CONSTRUCTION,NC,37259,Freedom Mortgage,504350.00,279593.53,6.19,2861.77,2019-06-01,2049-06-01,2021-04-26,2021-05-26,DEFAULT,212,COMPLETE,FIRST
L004532,B9490,Charles Lee,,FIXED,CONSTRUCTION,CA,91148,JPMorgan Chase Bank,493222.00,0.00,5.048,2282.30,2017-09-17,2032-09-17,2021-11-18,2021-12-18,CLOSED,0,COMPLETE,SECOND
L005307,B3207,Jennifer Jackson,,FIXED,CASH_OUT_REFINANCE,OK,89485,SunTrust Mortgage,271022.00,99195.17,8.37,2079.42,2013-10-18,2033-10-18,2016-01-31,2016-03-01,DEFAULT,136,COMPLETE,FIRST
L000812,B9420,Joseph Wilson,Michael Williams,USDA,CONSTRUCTION,MI,46144,Caliber Home Loans,87912.00,64658.65,6.498,523.65,2022-04-17,2032-04-17,2033-03-25,2033-04-24,CURRENT,3,COMPLETE,FIRST
L009491,B8588,John Lee,,JUMBO,CONSTRUCTION,LA,49762,Quicken Loans,159713.00,122895.64,4.35,636.86,2011-10-11,2021-10-11,2020-07-01,2020-07-31,CURRENT,0,COMPLETE,SECOND
L009896,B6111,Thomas Lee,,USDA,HOME_EQUITY,OH,34232,Citimortgage,749342.00,556594.44,5.079,3488.75,2019-03-08,2049-03-08,2027-07-17,2027-08-16,CURRENT,0,COMPLETE,FIRST
L001096,B3487,Robert Hernandez,,USDA,CONSTRUCTION,DE,62620,US Bank,148944.00,88177.44,8.199,1119.43,2013-11-17,2023-11-17,2018-02-18,2018-03-20,DELINQUENT,64,COMPLETE,FIRST
L004160,B5089,Richard Davis,,FIXED,CONSTRUCTION,WV,46336,Bank of America,196123.00,140468.57,4.8,862.94,2019-08-19,2034-08-19,2022-08-08,2022-09-07,CURRENT,0,COMPLETE,SECOND
L001945,B9505,Susan Jones,,VA,HOME_EQUITY,SD,36559,Green Tree Servicing,681408.00,506133.47,6.78,4234.95,2015-10-13,2035-10-13,2016-05-06,2016-06-05,CURRENT,0,COMPLETE,SECOND
L003837,B2348,Jessica Jones,,CONVENTIONAL,CASH_OUT_REFINANCE,NC,71827,Wells Fargo Home Mortgage,106701.00,75070.38,3.35,327.66,2020-04-25,2040-04-25,2022-05-05,2022-06-04,CURRENT,0,COMPLETE,FIRST
L004690,B6190,Thomas Thomas,,CONVENTIONAL,HOME_EQUITY,MS,49139,Green Tree Servicing,202549.00,120964.67,4.78,887.50,2020-06-20,2030-06-20,2028-10-25,2028-11-24,CURRENT,0,COMPLETE,SECOND
L001078,B8983,Mary Jones,Susan Johnson,FHA,REFINANCE,IN,83280,SunTrust Mortgage,509437.00,145774.70,7.836,3659.29,2011-06-12,2041-06-12,2014-06-25,2014-07-25,CURRENT,0,INCOMPLETE,SECOND
L006120,B2880,Thomas Miller,,FIXED,HOME_EQUITY,DE,91373,PHH Mortgage,292604.00,166156.89,3.949,1059.20,2022-11-21,2037-11-21,2031-09-30,2031-10-30,CURRENT,0,COMPLETE,SECOND
L002508,B8813,James Anderson,,ARM,CASH_OUT_REFINANCE,NM,82662,Bank of America,539261.00,454311.41,6.609,3266.98,2016-03-29,2031-03-29,2027-03-16,2027-04-15,CURRENT,0,COMPLETE,SECOND
L007384,B9822,Michael White,,CONVENTIONAL,HOME_EQUITY,CO,79972,SunTrust Mortgage,439060.00,138338.87,7.19,2893.77,2013-02-13,2023-02-13,2019-06-26,2019-07-26,CURRENT,0,INCOMPLETE,FIRST
L006090,B6425,William Jones,,FIXED,CASH_OUT_REFINANCE,RI,69503,SunTrust Mortgage,99302.00,72046.84,5.355,487.45,2014-03-27,2029-03-27,2016-07-25,2016-08-24,CURRENT,0,COMPLETE,SECOND
L004765,B7732,Jennifer Moore,Barbara Smith,ARM,CASH_OUT_REFINANCE,ID,58334,JPMorgan Chase Bank,311279.00,156847.02,6.834,1950.01,2014-09-12,2024-09-12,2017-01-17,2017-02-16,CURRENT,0,COMPLETE,SECOND
L007286,B9196,Joseph Taylor,,VA,REFINANCE,OH,67941,Caliber Home Loans,125461.00,96431.18,6.202,713.27,2014-08-31,2029-08-31,2014-12-24,2015-01-23,CURRENT,0,INCOMPLETE,FIRST
L000147,B2730,Sarah Johnson,Richard Jones,USDA,HOME_EQUITY,NY,99235,PHH Mortgage,640016.00,313261.98,7.177,4210.61,2016-06-01,2036-06-01,2025-12-29,2026-06-04,CURRENT,0,COMPLETE,SECOND
L006543,B5877,Michael Anderson,Charles Moore,VA,REFINANCE,ND,47253,US Bank,506491.00,144100.13,3.316,1539.56,2019-10-04,2039-10-04,2021-12-25,2022-01-24,CURRENT,0,COMPLETE,FIRST
L004675,B4486,James Garcia,,USDA,HOME_EQUITY,PA,26104,Green Tree Servicing,485962.00,444087.32,8.48,3777.54,2011-04-13,2041-04-13,2016-12-17,2017-01-16,CURRENT,0,COMPLETE,FIRST
L006495,B4088,Richard Martinez,,CONVENTIONAL,CONSTRUCTION,AZ,28273,Bank of America,458739.00,0.00,6.01,2527.27,2013-04-28,2023-04-28,2017-02-17,2017-03-19,PAID_OFF,0,INCOMPLETE,FIRST
L007267,B2688,Joseph Smith,Sarah Anderson,JUMBO,REFINANCE,AK,17509,JPMorgan Chase Bank,676414.00,254713.17,5.401,3348.87,2016-07-28,2031-07-28,2020-02-20,2020-03-21,CURRENT,0,COMPLETE,FIRST
L005023,B9067,Charles Taylor,Robert Jones,VA,HOME_EQUITY,KY,82216,Flagstar Bank,660308.00,347972.86,6.259,3788.46,2015-12-04,2035-12-04,2026-11-13,2026-12-13,CURRENT,0,MISSING,SECOND
L009116,B5158,Jessica Thompson,Linda Anderson,FIXED,CASH_OUT_REFINANCE,NV,12944,SunTrust Mortgage,419524.00,0.00,8.3,3191.88,2020-01-29,2050-01-29,2027-08-15,2027-09-14,PAID_OFF,0,MISSING,SECOND
L002586,B8398,Jessica Smith,,FHA,HOME_EQUITY,IL,81637,Bank of America,394080.00,195068.61,5.249,1896.15,2018-02-13,2038-02-13,2022-08-11,2022-09-10,DEFAULT,182,COMPLETE,SECOND
L008744,B8421,Sarah Miller,,JUMBO,HOME_EQUITY,DC,80171,PNC Bank,202496.00,112725.57,5.253,975.07,2022-11-05,2042-11-05,2032-08-13,2032-09-12,CURRENT,0,INCOMPLETE,FIRST
L001212,B1227,Karen Smith,,JUMBO,CONSTRUCTION,CA,12533,Quicken Loans,150301.00,91639.80,8.481,1168.48,2015-12-21,2030-12-21,2023-08-30,2023-09-29,CURRENT,0,COMPLETE,FIRST
L001961,B1271,Patricia Johnson,,CONVENTIONAL,PURCHASE,LA,49300,Bank of America,469153.00,0.00,5.936,2552.82,2016-02-09,2031-02-09,2024-11-13,2024-12-13,PAID_OFF,0,COMPLETE,SECOND
L009995,B6812,Patricia Martin,,ARM,CONSTRUCTION,NV,20956,SunTrust Mortgage,664006.00,580681.86,3.483,2120.01,2012-01-22,2027-01-22,2021-06-22,2021-07-22,DEFAULT,298,COMPLETE,FIRST
L009087,B3010,Lisa Johnson,,JUMBO,HOME_EQUITY,IL,88561,Nationstar Mortgage,263201.00,138805.81,4.26,1027.80,2020-04-13,2035-04-13,2027-03-04,2027-04-03,CURRENT,0,COMPLETE,FIRST
L009902,B6010,Michael Smith,,VA,CONSTRUCTION,FL,10508,US Bank,636239.00,0.00,7.636,4453.46,2015-10-12,2035-10-12,2026-07-15,2026-08-14,PAID_OFF,0,COMPLETE,SECOND
L007424,B8134,Richard Thompson,Karen Jones,ARM,REFINANCE,ME,15816,JPMorgan Chase Bank,752473.00,603289.76,5.559,3834.41,2021-09-28,2041-09-28,2030-04-29,2030-05-29,CURRENT,0,COMPLETE,FIRST
L005563,B9417,Mary Anderson,,CONVENTIONAL,CONSTRUCTION,VA,95876,Freedom Mortgage,521889.00,299694.35,7.753,3709.02,2017-09-28,2027-09-28,2023-05-25,2023-06-24,CURRENT,0,COMPLETE,FIRST
L003592,B2964,Barbara Davis,Karen Martin,VA,HOME_EQUITY,OK,63003,PHH Mortgage,380221.00,0.00,4.122,1436.67,2016-07-16,2031-07-16,2021-05-05,2021-06-04,PAID_OFF,0,COMPLETE,FIRST
L001877,B3134,John Williams,Patricia Anderson,VA,HOME_EQUITY,AK,10029,US Bank,251314.00,126310.98,3.703,853.06,2010-04-17,2040-04-17,2019-11-25,2019-12-25,CURRENT,0,COMPLETE,SECOND
L008156,B2053,James Johnson,Charles Davis,JUMBO,PURCHASE,KY,85838,Citimortgage,86771.00,0.00,6.641,528.23,2019-04-04,2039-04-04,2029-12-07,2030-01-06,CLOSED,0,INCOMPLETE,SECOND
L009975,B2935,James Moore,Joseph Jackson,JUMBO,HOME_EQUITY,ID,47115,Citimortgage,359551.00,163212.59,4.97,1638.05,2012-11-04,2042-11-04,2016-12-22,2017-01-21,DELINQUENT,85,COMPLETE,SECOND
L005283,B9418,Robert Thompson,Michael Johnson,VA,PURCHASE,CA,46511,US Bank,546908.00,281259.54,4.621,2316.66,2013-05-19,2023-05-19,2013-09-19,2013-10-19,CURRENT,0,INCOMPLETE,FIRST
L004911,B9636,Linda Thomas,Linda Anderson,FHA,REFINANCE,NM,37658,SunTrust Mortgage,490472.00,152998.55,3.288,1478.28,2011-04-30,2031-04-30,2020-10-22,2020-11-21,DELINQUENT,38,COMPLETE,FIRST
L001666,B5045,Richard Martinez,Richard Smith,FHA,REFINANCE,CO,65918,Citimortgage,688015.00,0.00,3.139,1979.71,2015-02-17,2045-02-17,2023-08-06,2023-09-05,CLOSED,0,COMPLETE,SECOND
